Price,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Rolling_17d_Return
Ticker,SPY,SPY,SPY,SPY,SPY,SPY,,,
Date,,,,,,,,,
11/11/22,382.449585,398.5100098,399.3500061,393.6099854,395.5899963,93839900,0.009678473,3.162137298,0.081438186
11/14/22,379.1961365,395.1199951,400.1799927,394.8299866,396.6600037,71903500,-0.008506869,3.126730542,0.081305608
11/15/22,382.4303894,398.4899902,402.3099976,394.4899902,401.1499939,93194500,0.008529235,3.161928396,0.064655625
11/16/22,379.51297,395.4500122,397.7799988,394.7900085,396.7799988,68508500,-0.007628629,3.13017859,0.04376196
11/17/22,378.3516846,394.2399902,394.9500122,390.1400146,390.4599915,74496300,-0.003059936,3.117540508,0.024212833
11/18/22,380.069519,396.0299988,397.8099976,393.0400085,397.7399902,92922500,0.004540311,3.136235424,0.036673626
11/21/22,378.6875305,394.5899963,395.8200073,392.6600037,394.6400146,51243200,-0.003636147,3.121195465,0.038449249
11/22/22,383.7835388,399.8999939,400.0700073,395.1499939,396.6300049,60429000,0.013457027,3.176654503,0.027967645
11/23/22,386.2020569,402.4200134,402.9299927,399.3099976,399.5499878,68261600,0.006301776,3.202974846,0.041972104
11/25/22,386.1156616,402.3299866,402.9100037,401.5400085,401.8299866,30545400,-0.000223705,3.202034621,0.046317535
11/28/22,379.9543762,395.9100037,400.8099976,395.1099854,399.0899963,67881600,-0.015957098,3.134982343,0.056126074
11/29/22,379.3018188,395.230011,397.2999878,393.2999878,396.0499878,52310000,-0.001717462,3.127880666,0.065281497
11/30/22,391.25,407.6799927,407.6799927,393.480011,395.4899902,144566700,0.031500458,3.257910799,0.083246946
12/1/22,390.9620972,407.3800049,410,404.75,408.769989,76398200,-0.000735854,3.254777599,0.072193578
12/2/22,390.5110779,406.9100037,407.8599854,402.1400146,402.25,85342700,-0.001153614,3.249869229,0.065209507
12/5/22,383.4861145,399.5899963,404.9299927,398.1700134,403.9500122,77289800,-0.017989153,3.173417682,0.068051284
12/6/22,377.9581909,393.8299866,399.9899902,391.6400146,399.4200134,77972200,-0.014414925,3.113258179,-0.002178943
12/7/22,377.3151855,393.1600037,395.6400146,391.9700012,392.9400024,65927900,-0.001701261,3.106260455,-0.013425036
12/8/22,380.2710876,396.2399902,397.3599854,393.269989,395.1400146,60737900,0.00783404,3.138429062,0.002834816
12/9/22,377.4303589,393.2799988,397.6199951,393.1499939,394.9400024,81447700,-0.007470273,3.107513868,-0.013074355
12/12/22,382.8718567,398.9500122,398.9500122,393.4100037,394.1099854,75405800,0.014417223,3.166732813,0.008850519
12/13/22,385.7701416,401.9700012,410.4899902,399.0700073,410.2200012,123782500,0.007569856,3.198274382,0.019607305
12/14/22,383.3037109,399.3999939,405.5,396.3099976,401.6099854,108111300,-0.006393524,3.171432614,0.008509475
12/15/22,373.9274902,389.6300049,395.25,387.8900146,394.2999878,117705900,-0.024461596,3.069392712,-0.012569836
12/16/22,369.5128174,383.269989,386.5799866,381.0400085,385.1799927,119858000,-0.011806227,3.021348538,-0.037184298
12/19/22,366.3794861,380.019989,383.8200073,378.2799988,383.4700012,79878100,-0.008479628,2.987248998,-0.051326943
12/20/22,366.8807983,380.5400085,382.230011,377.8500061,379.230011,74427200,0.001368287,2.992704698,-0.049816325
12/21/22,372.3666382,386.230011,387.4100037,382.6900024,383.25,78167400,0.014952649,3.052406211,-0.019970129
12/22/22,367.0543823,380.7200012,386.2099915,374.769989,383.0499878,100120900,-0.014266197,2.994593785,-0.032289422
12/23/22,369.1657715,382.9100037,383.0599976,378.0299988,379.6499939,59857300,0.005752252,3.017571693,-0.056445312
12/27/22,367.7099609,381.3999939,383.1499939,379.6499939,382.7900085,51638200,-0.003943514,3.001728342,-0.059474144
12/28/22,363.1401062,376.6600037,383.3900146,376.4200134,381.3299866,70911500,-0.012427879,2.951995348,-0.070090129
12/29/22,369.6767273,383.4400024,384.3500061,379.0799866,379.6300049,66970900,0.018000273,3.023132343,-0.036010136
12/30/22,368.7029419,382.4299927,382.5799866,378.4299927,380.6400146,84022200,-0.002634154,3.012534794,-0.024487494
1/3/23,367.1507874,380.8200073,386.4299927,377.8299866,384.3699951,74850700,-0.00420977,2.995642945,-0.026938747
1/4/23,369.9852295,383.7600098,385.8800049,380,383.1799927,85934100,0.007720104,3.026489723,-0.027048752
1/5/23,365.7624817,379.3800049,381.8399963,378.7600098,381.7200012,76970500,-0.011413288,2.980534238,-0.030913987
1/6/23,374.150238,388.0799866,389.25,379.4100037,382.6099854,104189600,0.022932249,3.071816841,-0.022779472
1/9/23,373.9381104,387.8599854,393.7000122,387.6700134,390.3699951,73978100,-0.000566959,3.069508289,-0.030671195
1/10/23,376.5604248,390.5799866,390.6499939,386.269989,387.25,65358100,0.007012696,3.098046516,-0.017592541
1/11/23,381.3231201,395.519989,395.6000061,391.3800049,392.230011,68881100,0.012647891,3.149878163,0.019778246
1/12/23,382.7114258,396.9599915,398.4899902,392.4200134,396.6700134,90157700,0.003640759,3.16498687,0.035718946
1/13/23,384.196167,398.5,399.1000061,393.3399963,393.6199951,63903900,0.003879532,3.181145069,0.048629035
1/17/23,383.4923401,397.769989,400.230011,397.0599976,398.480011,62677300,-0.001831947,3.173485434,0.045277763
1/18/23,377.4378052,391.4899902,400.1199951,391.2799988,399.0100098,99632300,-0.01578789,3.107594905,0.013618747
1/19/23,374.6900635,388.6400146,391.0799866,387.2600098,389.3599854,86958900,-0.007279985,3.077691674,0.020802588
1/20/23,381.6701965,395.8800049,396.0400085,388.3800049,390.1000061,91806400,0.018629085,3.153655339,0.033872114
1/23/23,386.2496643,400.6300049,402.6499939,395.7200012,396.7200012,84178800,0.011998495,3.20349295,0.050419367
1/24/23,385.835144,400.2000122,401.1499939,397.6400146,398.8800049,59524900,-0.001073193,3.198981793,0.062496644
1/25/23,385.9797974,400.3500061,400.7000122,393.5599976,395.9500122,84800300,0.00037491,3.200556032,0.044100883
1/26/23,390.2218323,404.75,404.9200134,400.0299988,403.1300049,72287400,0.010990303,3.246721415,0.058363761
1/27/23,391.1184082,405.6799927,408.1600037,403.4400024,403.6600037,68346200,0.002297606,3.256478707,0.065280048
1/30/23,386.2111206,400.5899963,405.1300049,400.2799988,402.7999878,74202000,-0.012546808,3.203073485,0.04385551
1/31/23,391.88974,406.480011,406.5299988,400.769989,401.1300049,86811800,0.014703407,3.264872986,0.071432308
2/1/23,396.0546265,410.7999878,413.6700134,402.3500061,405.2099915,101459200,0.0106277,3.310198776,0.058544366
2/2/23,401.8200073,416.7799988,418.3099976,412.8800049,414.8599854,101654500,0.014557034,3.372942488,0.074562865
2/3/23,397.5490112,412.3500061,416.9700012,411.0899963,411.5899963,94736800,-0.010629128,3.326461925,0.055737632
2/6/23,395.1194458,409.8299866,411.2900085,408.1000061,409.7900085,60295300,-0.006111361,3.300021355,0.036180145
2/7/23,400.2871094,415.1900024,416.4899902,407.5700073,408.8699951,90990700,0.013078738,3.356260206,0.045924115
2/8/23,395.9100647,410.6499939,414.5299988,409.9299927,413.1300049,76227500,-0.010934763,3.308625533,0.030489366
2/9/23,392.4778748,407.0899963,414.5700073,405.8099976,414.4100037,78694900,-0.008669115,3.271273563,0.023430806
2/10/23,393.3936768,408.0400085,408.4400024,405.0100098,405.8599854,70769700,0.002333385,3.281240088,0.042274174
2/13/23,398.0117798,412.8299866,412.9700012,408.2399902,408.7200012,64913500,0.011739139,3.331498161,0.062242687
2/14/23,397.8286438,412.6400146,415.0499878,408.5100098,411.2399902,88389300,-0.000460127,3.329505121,0.042336152
2/15/23,399.1205444,413.980011,414.0599976,409.4700012,410.3500061,61555700,0.00324738,3.343564668,0.033322696
2/16/23,393.6250916,408.2799988,412.9100037,408.1400146,408.7900085,76431500,-0.013768905,3.283758538,0.020189834
2/17/23,392.6417236,407.2600098,407.5100098,404.0499878,406.0599976,89257800,-0.002498235,3.273056703,0.01725978
2/21/23,384.7649536,399.0899963,404.1600037,398.8200073,403.0599976,82655900,-0.02006096,3.187335083,-0.013984042
2/22/23,384.2347412,398.5400085,401.1300049,397.019989,399.519989,83742300,-0.001378016,3.181564866,-0.017599957
2/23/23,386.278595,400.6600037,402.2000122,396.25,401.5599976,96242400,0.005319284,3.203807798,0.000174708
2/24/23,382.1522522,396.3800049,397.25,393.6400146,395.4200134,108194400,-0.010682297,3.158901474,-0.024847519
2/27/23,383.4537659,397.730011,401.2900085,396.75,399.8699951,80444700,0.003405746,3.173065637,-0.031815966
2/28/23,382.0365906,396.2600098,399.2799988,396.1499939,397.230011,96438600,-0.003695818,3.157642747,-0.049234524
3/1/23,380.571106,394.7399902,396.6900024,393.3800049,395.4100037,99706800,-0.00383598,3.141694113,-0.042706446
3/2/23,383.5308838,397.8099976,398.6900024,392.3299866,392.6799927,85127800,0.007777201,3.173904899,-0.029329263
3/3/23,389.6819763,404.1900024,404.4500122,399.0299988,399.7099915,90120000,0.016038063,3.24084625,-0.026493816
3/6/23,389.9518738,404.4700012,407.4500122,404.0100098,405.0499878,72795900,0.00069261,3.2437835,-0.015049355
3/7/23,383.9744263,398.269989,404.6700134,397.6300049,404.4200134,108310600,-0.01532868,3.178731901,-0.021666058
3/8/23,384.6011047,398.9200134,399.7099915,396.5899963,398.3900146,74746600,0.001632084,3.185551942,-0.022350568
3/9/23,377.5052795,391.5599976,401.480011,390.5299988,399.7399902,111945300,-0.018449831,3.108329218,-0.051522345
3/10/23,372.0580444,385.9100037,393.1600037,384.3200073,390.9899902,189253000,-0.01442956,3.049047835,-0.064778139
3/13/23,371.5278015,385.3599854,390.3900146,380.6499939,381.8099976,157790000,-0.001425162,3.043277286,-0.069133858
3/14/23,377.6691895,391.730011,393.4500122,387.0499878,390.5,149752400,0.01653009,3.110113023,-0.040535785
3/15/23,375.3070984,389.2799988,389.4899902,383.7099915,385.8900146,172996900,-0.006254392,3.084406766,-0.044148709
3/16/23,381.8919373,396.1099854,396.4700012,386.2900085,386.8200073,143254200,0.017545202,3.156068508,-0.007466939
3/17/23,377.4266052,389.9899902,394.3999939,388.5499878,393.2200012,140553400,-0.011692659,3.107473018,-0.017718689
3/20/23,381.0557861,393.7399902,394.1700134,390.0700073,390.7999878,93055800,0.009615594,3.14696881,-0.013520834
3/21/23,386.0592346,398.9100037,399.4100037,395.5799866,397.2399902,91524200,0.013130488,3.201420535,0.010223628
3/22/23,379.4783325,392.1099854,402.4899902,392.0700073,398.730011,111746600,-0.017046353,3.129801636,-0.010367439
3/23/23,380.5041199,393.1700134,399.2900085,390.3500061,395.0899963,119351300,0.002703151,3.140965115,-0.004011319
3/24/23,383.0010376,395.75,395.8399963,389.3999939,391.8399963,107682400,0.006562131,3.168138669,0.006384961
3/27/23,383.7172241,396.4899902,398.9200134,395.5599976,398.1199951,74010400,0.001869934,3.175932811,0.000485855
3/28/23,382.855835,395.6000061,396.4899902,393.6900024,395.769989,62871700,-0.002244854,3.166558452,-0.017517211
3/29/23,388.4206238,401.3500061,401.6000061,398.6799927,399.9299927,77497900,0.014534946,3.227119153,-0.003926767
3/30/23,390.6949768,403.7000122,404.3500061,401.7600098,404.0899963,69840000,0.005855387,3.251870571,0.017502599
3/31/23,396.2016296,409.3900146,409.7000122,404.5499878,404.6600037,112062600,0.014094506,3.311798588,0.030162485
4/3/23,397.7113953,410.9500122,411.3699951,408.4400024,408.8500061,67391100,0.003810599,3.328229124,0.053525386
4/4/23,395.5047913,408.6700134,411.9200134,407.2399902,411.6199951,66601500,-0.005548254,3.304215008,0.063019056
4/5/23,394.4692993,407.6000061,408.7000122,405.8800049,407.9100037,65200200,-0.002618153,3.292945916,0.061749074
4/6/23,396.0080872,409.1900024,409.480011,405.6799927,406.769989,63743300,0.003900906,3.309692296,0.048558099
4/10/23,396.4145203,409.6099854,409.6900024,405.9700012,406.6099854,63681000,0.001026325,3.314115442,0.056240401
4/11/23,396.5209961,409.7200012,411.1799927,408.9200134,410.2600098,59297900,0.000268597,3.315274202,0.038306802
4/12/23,394.9047546,408.0499878,412.1700134,407.4400024,411.8699951,86420400,-0.004076055,3.297684906,0.046308737
4/13/23,400.1501465,413.4700012,413.8399963,407.9899902,409.1799927,85814800,0.013282676,3.354769661,0.050109094
4/14/23,399.1727295,412.4599915,415.0899963,410.0599976,412.8099976,78161500,-0.002442626,3.344132589,0.033967572
4/17/23,400.6050415,413.9400024,413.9599915,411.0899963,412.3699951,66436400,0.003588201,3.359720211,0.055673031
4/18/23,400.866333,414.2099915,415.7200012,412.7799988,415.5799866,63560000,0.000652242,3.362563804,0.053513778
4/19/23,400.798584,414.1400146,415.0799866,412.1600037,412.2200012,55227300,-0.000169007,3.361826502,0.046468664
4/20/23,398.6114502,411.8800049,413.7000122,410.269989,411.2099915,75840400,-0.00545694,3.338024277,0.038815631
4/21/23,398.9211121,412.2000122,412.6799927,410.1700134,412.1900024,73457400,0.000776851,3.341394277,0.041961688
4/24/23,399.3372192,412.6300049,413.0700073,410.6000061,411.9899902,64332100,0.001043081,3.345922705,0.028105087
4/25/23,392.9982605,406.0799866,411.1600037,406.019989,410.5799866,97766700,-0.015873699,3.276936837,0.00589535
4/26/23,391.3336792,404.3599854,407.8399963,403.7799988,406.7200012,80447000,-0.004235595,3.258821466,-0.012286548
4/27/23,399.1242981,412.4100037,412.6900024,406.7399902,407,92968400,0.019907867,3.343605518,0.003552583
4/28/23,402.5309143,415.9299927,415.9400024,411.4299927,411.4899902,89433100,0.008535226,3.380679174,0.017764951
5/1/23,402.1245117,415.5100098,417.6199951,415.269989,415.4700012,62122300,-0.001009618,3.37625636,0.019406358
5/2/23,397.6048889,410.8399963,414.8200073,407.8200073,414.769989,103998500,-0.011239362,3.327070033,0.004032245
5/3/23,394.8757629,408.019989,413.8699951,407.769989,411.3599854,91531800,-0.006863915,3.297369394,-0.003881688
5/4/23,392.0788269,405.1300049,407.269989,403.7399902,406.9299927,94901900,-0.007083079,3.266930789,-0.01120286
5/5/23,399.3372192,412.6300049,413.7200012,408.6400146,408.9100037,87891800,0.018512584,3.345922705,0.011224136
5/8/23,399.4436951,412.7399902,413.2399902,411.2799988,412.9700012,50046800,0.000266631,3.347081464,-0.001765466
5/9/23,397.6920166,410.9299927,412.0899963,410.6900024,411.1300049,49220100,-0.004385295,3.328018229,-0.003709454
5/10/23,399.5501709,412.8500061,414.5400085,408.8699951,413.8800049,96142900,0.004672345,3.348240224,-0.002633194
5/11/23,398.853363,412.1300049,412.4299927,409.9700012,411.9500122,70157100,-0.001743981,3.340656976,-0.005021549
5/12/23,398.330719,411.5899963,413.6400146,409.0700073,413.4200134,70481500,-0.001310366,3.334969125,-0.00615737
5/15/23,399.7050171,413.0100098,413.4299927,410.230011,412.2200012,54289400,0.003450143,3.34992539,0.002743441
5/16/23,397.033905,410.25,412.8200073,410.2399902,411.8599854,57705500,-0.006682708,3.320856107,-0.004730778
5/17/23,401.8535767,415.230011,415.8599854,410.6400146,412.3500061,87287000,0.012139194,3.373307818,0.006301335
5/18/23,405.7246399,419.230011,419.6700134,414.6700134,414.8999939,97177200,0.009633019,3.415435976,0.032382788
5/19/23,405.1342773,418.6199951,420.7200012,417.3500061,420.1700134,103793300,-0.001455082,3.409011156,0.035265552
5/22/23,405.2988281,418.7900085,420.3900146,417.3500061,418.6400146,60745400,0.000406164,3.410801935,0.015470193
5/23/23,400.7502136,414.0899963,418.7200012,413.6799927,417.0799866,86383500,-0.011222866,3.361300095,-0.004423761
5/24/23,397.8468933,411.0899963,412.8200073,409.8800049,412.4200134,89213700,-0.007244713,3.329703728,-0.010637547
5/25/23,401.2921753,414.6499939,416.1600037,412.4100037,414.7399902,90961600,0.008659819,3.367198177,0.009273745
5/26/23,406.4891663,420.019989,420.769989,415.25,415.3299866,93830000,0.012950641,3.423756194,0.029410271
5/30/23,406.644043,420.1799927,422.5799866,418.7399902,422.0299988,72216000,0.000381011,3.425441692,0.037148693
5/31/23,404.3891296,417.8500061,419.2200012,416.2200012,418.2799988,110811800,-0.005545177,3.400901833,0.012650738
6/1/23,408.2312317,421.8200073,422.9200134,416.7900085,418.0899963,88865000,0.009501002,3.442714811,0.021999438
6/2/23,414.1347046,427.9200134,428.7399902,423.9500122,424.5,91426200,0.014461101,3.506961357,0.041345281
6/5/23,413.3411255,427.1000061,429.6199951,426.3699951,428.2799988,65460200,-0.001916234,3.498324963,0.034516202
6/6/23,414.2411499,428.0299988,428.5799866,425.9899902,426.6700134,64022200,0.002177437,3.508119784,0.03858006
6/7/23,412.8087769,426.5499878,429.6199951,426.1099854,428.4400024,85373300,-0.003457824,3.492531499,0.036346827
6/8/23,415.3057251,429.1300049,429.6000061,425.8200073,426.6199951,61952800,0.00604868,3.519705385,0.039030553
6/9/23,416.0508728,429.8999939,431.9899902,428.8699951,429.9599915,85742800,0.001794215,3.527814707,0.047897591
6/12/23,419.8252563,433.7999878,433.8800049,430.1700134,430.9200134,76104300,0.009071928,3.568890716,0.04472196
6/13/23,422.5931396,436.6600037,437.3299866,434.6300049,435.3200073,95899700,0.006592941,3.599013145,0.041576227
6/14/23,423.096344,437.1799927,439.0599976,433.5899963,437.0100098,100612100,0.001190754,3.604489437,0.044336082
6/15/23,428.3417969,442.6000061,443.8999939,436.230011,436.3299866,110303100,0.012397774,3.661574857,0.056854269
6/16/23,426.882782,439.4599915,443.6099854,438.9700012,443.019989,114165800,-0.003406193,3.645696632,0.065209119
6/20/23,424.6679993,437.1799927,438.3699951,435.0299988,437.4500122,76160400,-0.005188269,3.621593508,0.067415648
6/21/23,422.4920959,434.9400024,436.9899902,434.3299866,436.1600037,76982300,-0.005123775,3.597913503,0.05282914
6/22/23,424.0172119,436.5100098,436.6199951,433.6000061,433.9500122,70637200,0.003609809,3.614511094,0.043120573
6/23/23,420.8116455,433.2099915,435.0599976,432.4700012,432.9299927,92074500,-0.007559991,3.579625431,0.034840305
6/26/23,419.0923462,431.4400024,434.6099854,431.1900024,432.6199951,72823600,-0.004085674,3.560914573,0.03635908
6/27/23,423.6869812,436.1700134,436.8099976,431.8800049,432.3500061,72813700,0.0109633,3.610917247,0.037860282
6/28/23,423.9006653,436.3900146,437.4400024,434.4100037,435.0499878,75636000,0.000504344,3.613242736,0.023581604
6/29/23,425.5714111,438.1099854,438.2799988,435.5400085,435.9599915,67882300,0.003941362,3.631425194,0.029588843
6/30/23,430.5934448,443.2799988,444.2999878,441.1099854,441.4400024,104964000,0.011800684,3.686079179,0.039475303
